"","C1","C2","C3","C4","C5","R2","R3","R4","R5"
"ENSMUSG00000000001",52.3306300839845,41.6285451396499,45.2507713139554,53.1540927046865,51.4522205278141,43.1570695824892,44.582537579028,45.3859513196876,46.3567477690704
"ENSMUSG00000000028",0.251150561029704,0.384993794980197,0.407118174963259,0.296959609328624,0.261042287536698,0.321267889602655,0.322058981761838,0.349624122718371,0.135933834072391
"ENSMUSG00000000049",683.231774754367,693.731506830496,707.82886459981,622.704009210422,567.49785023542,743.452969937124,705.465246836536,679.970869406431,571.01565817832
"ENSMUSG00000000056",23.7307622315757,20.271308915667,21.7128351519328,26.185174972812,28.819863456405,23.5321097512036,22.3203126699796,21.857686150887,26.4396984635629
"ENSMUSG00000000058",2.06528501158727,1.40159483792981,1.81931655747203,2.05270183575689,1.71036313346304,1.79279566665703,1.41162137857755,1.7557816664818,1.89429416061741
"ENSMUSG00000000078",6.17779967300594,6.05300193545902,7.82219111224408,7.30283079454332,5.2381446011861,6.61534511259979,9.29905425190124,10.2130297941707,5.86825101818729
"ENSMUSG00000000085",1.43186578817404,1.26793828453433,1.2894076962709,1.17903899681356,1.32682645169157,1.5806157148658,1.45842055415475,1.35356200496308,1.6893123969442
"ENSMUSG00000000088",19.7009122539434,18.6364940584856,17.8970883080864,18.5892523943191,17.9739493860253,18.5747996301077,21.1584710909401,19.0148519573651,17.4190083580488
"ENSMUSG00000000093",0.706779982486886,0.763488796372885,0.722771335784244,0.612129483195536,0.560289046871678,0.896429326369255,0.94430080909465,0.588878914696372,0.688499489354152
"ENSMUSG00000000120",2.04315381537881,1.56521031278942,1.43996269121604,1.73399645341272,2.48717562343395,1.48260886115439,1.17545911908385,1.72542031224879,2.62157847501545
"ENSMUSG00000000127",3.85958918352872,3.63152685431856,3.23568104676705,3.51093934654234,3.67872439138867,3.62970971286776,3.39539534245455,3.11763146158968,3.25488120593476
"ENSMUSG00000000131",15.4933272452181,16.0961724263259,15.6521670099746,14.3672690092509,15.0322502308317,15.1801976035517,15.7288464047875,15.9984716349184,15.3082991423363
"ENSMUSG00000000134",7.95907965878768,7.88018137088787,9.17905276415975,10.124335384854,11.0372368891732,7.76732731741469,9.92844770549859,11.0048628695664,8.63513181500328
"ENSMUSG00000000142",2.55386796719356,3.4156128108267,3.88408820740257,3.80102037287491,3.91920339717812,2.72379105861261,3.32826139119877,3.39732737747751,3.53929758838356
"ENSMUSG00000000148",4.87457182492524,4.70800393389201,5.1515179608594,4.99300436015818,5.18568876577658,4.32624441395869,5.60164020123398,5.55594732909482,5.89014488550769
"ENSMUSG00000000149",58.1273988374953,57.8645457238512,56.6830846887564,43.2977090561577,37.5474809571105,55.9222042668594,52.1944057966731,41.0217481481024,42.5067537865833
"ENSMUSG00000000154",25.4842812908999,20.3341120335043,20.8826509850521,21.1669006115751,21.2830406008201,21.3221402969405,20.6159141796394,22.0829987259151,20.6315650358004
"ENSMUSG00000000157",0.263742127746163,0.247914765649378,0.150890509828895,0.187895585940158,0.544572368568667,0.393423563836731,0.294790670615562,0.257123780471621,0.373883355386516
"ENSMUSG00000000159",9.81466387393731,9.05574578290739,9.13519692494099,9.17617454553559,9.23435254149695,9.37110348604704,8.63561694811987,8.80743490469865,9.11568069117809
"ENSMUSG00000000168",16.4885031076557,15.3780923027976,16.2013414625415,15.7206712039712,15.8543805715788,14.6406321526336,16.3609047047381,16.4270058764997,14.6580936610456
"ENSMUSG00000000171",95.7087088119933,103.854079092564,97.4488152516326,90.1182589319388,87.1481234710755,96.1127050162767,105.405399743051,92.22530567432,87.2356368006068
"ENSMUSG00000000184",3.85312099308209,2.74752163705867,4.11184600896196,4.64806602459127,5.51147579438442,2.97496194285439,2.76998343839187,3.65524687062842,5.02299376439919
"ENSMUSG00000000194",10.6377134463909,11.9741339601813,12.582937838012,10.6835651820709,10.2750284544403,12.3174441248555,11.897251807314,11.8242345556821,10.777683840167
"ENSMUSG00000000204",0.11811644340778,0.179580286671809,0.171297302850529,0.375856815189839,0.253732454204025,0.253591192857803,0.207503022707951,0.307942691212829,0.144460696110118
"ENSMUSG00000000223",0.289538095734049,0.333169356884308,0.370020635693782,0.239117027814011,0.33416295563764,0.344268959827958,0.384329866961669,0.213965922620363,0.236164839863108
"ENSMUSG00000000244",0.342179118843298,0.450714595243407,0.492197607475985,0.417052895564719,0.384666120775968,0.427325635374084,0.323303651270134,0.357742061635466,0.365187326483771
"ENSMUSG00000000247",0.538757743253566,0.639034985186935,0.332289355587759,0.513716326665464,0.432955382367922,0.487078886388764,0.627578285670412,0.766434260301136,0.694554468795127
"ENSMUSG00000000248",2.18885798376395,1.90848499869812,2.73763707975024,2.64293879544993,2.12707321198016,2.12374849136859,2.29231828232524,2.38114335479527,1.67308016410394
"ENSMUSG00000000266",4.60395335838999,4.60309555134449,4.09685277801878,3.91332711189894,4.01875877419929,3.96538605810489,3.53310155742054,4.0452407964584,4.31087073750442
"ENSMUSG00000000275",30.4224998589564,38.2710403998275,35.766758405877,34.0474871699125,37.8483240967432,27.7204532695815,30.6626693636093,33.7117029379274,41.6886685922527
"ENSMUSG00000000276",2.75254476587078,3.02382721581064,2.17257186905602,2.68293538659248,2.86420211837414,2.96521254749711,2.4761081122596,2.53726328887412,2.85671457974626
"ENSMUSG00000000278",16.4829783875033,12.7222214126461,13.0652422013957,16.3615298980316,15.1566868674966,13.327086849928,11.6307962221343,12.9316185158796,14.2260478979746
"ENSMUSG00000000282",1.26856201243245,1.59027258561872,1.13769432261481,1.93192253073465,2.38671228014137,2.16387033052718,2.11990618430968,2.88204798510498,2.02205640058082
"ENSMUSG00000000290",2.55997741766487,1.98134009152598,2.1305826417517,2.27475854273602,2.5783339431632,2.59873395782268,1.72940968135788,2.13651194006304,2.50793918665344
"ENSMUSG00000000295",0.247392407961435,0.306448559717638,0.258728017885349,0.338871928093258,0.293829315297698,0.285067780967445,0.231155126181118,0.270453544191158,0.26830150549927
"ENSMUSG00000000296",1.53878625642377,1.43702952762122,1.50474719750005,1.30788154410897,1.2948968969046,1.67638899172772,1.43554072284176,1.56949481161909,1.0816356625993
"ENSMUSG00000000301",52.5042490529006,40.5298504161229,39.9430173953387,46.070666765492,45.8528308889112,40.3703513882011,41.6357320720427,38.9507970342373,46.539545359739
"ENSMUSG00000000303",25.5074642074186,16.6479182050251,16.1192442895566,21.1466190410648,21.1199155363575,14.4947853850542,19.2379683245695,14.8876970816577,24.7952068959505
"ENSMUSG00000000305",0.506468394913701,0.792556476552535,0.838430918258102,0.416296103586252,1.45209856180471,0.555307655287782,0.656683653399417,0.702742471867536,1.31386533794597
"ENSMUSG00000000317",0.440380140060201,1.17277758112949,1.37112662327447,0.822632488983053,1.07017221070553,0.910170087309966,1.00852973553707,1.56943578193158,0.817521975974815
"ENSMUSG00000000325",4.62484967633085,3.91190512713144,3.8474007608788,3.57952352794568,3.25473138807097,4.19761539859795,3.40754753540806,2.67874688411543,3.56543007717488
"ENSMUSG00000000326",188.740905888931,120.385419309304,122.586657301794,200.623251940411,194.752396492817,103.270215679932,98.1438103787166,132.643069491075,230.511310803291
"ENSMUSG00000000339",1.3616354503716,1.23880302550778,1.26797165388133,1.41167579745876,1.22896889976478,1.34403336904647,1.33737500170188,1.29766249570842,1.13012191696648
"ENSMUSG00000000340",52.3862055745471,47.1503333626764,50.4859211592166,49.5650285722066,49.2985290349032,49.8892845820326,55.3624204159675,46.8510369153131,44.7980540721336
"ENSMUSG00000000346",46.812492613787,46.6352092546159,42.9077393336054,42.9135480398557,38.9800215764979,43.7226957038903,41.4852548116364,39.0572051459679,41.1160989128361
"ENSMUSG00000000355",6.05550469263704,5.14027167661643,5.04924584894108,5.672678773922,5.26262939925252,5.56681155318126,5.09878357104898,5.44291305626573,5.14686945056391
"ENSMUSG00000000374",13.8142223840408,12.8332379809163,13.6633079802686,14.1134167119491,13.4402501045701,13.1631152672116,13.8382435649768,13.763410129826,11.8654781041559
"ENSMUSG00000000378",4.38119289322403,5.65688007823055,5.3266485339482,5.17342165559588,4.91086716369489,5.32461414835298,5.51011231949135,5.11914045719643,4.6707273543469
"ENSMUSG00000000384",9.3851957079093,11.5435889470231,10.9743901098987,9.64069782677521,12.2360994543901,10.4506415461045,12.0442030015456,11.5616933429587,11.3732803508548
"ENSMUSG00000000385",1.54977948825644,2.35491589929124,2.08409187827238,1.47920589807183,2.43406390751247,2.06586865162745,2.30293010970001,2.7775966508582,2.37442129103091
"ENSMUSG00000000386",0.679654671436956,1.46462640871943,0.763117513769952,0.918100926821573,1.24537634044975,0.821243460095184,0.536586079450856,1.18879504933849,0.919889730888773
"ENSMUSG00000000392",0.340632135213783,0.356005185245997,0.320974882487403,0.324453907255322,0.180933300354066,0.420123994962687,0.383352438244415,0.295285527521651,0.31381157693116
"ENSMUSG00000000399",35.1003984541,35.376801933782,32.9864348797675,29.4010694081192,30.9097799497735,35.4103678425121,36.5736671469701,34.4940158375756,31.9093615113086
"ENSMUSG00000000402",0.19608072791423,0.347663661751408,0.253595419209579,0.174325090111022,0.214171551833392,0.333495404845762,0.201723617235181,0.225493600256035,0.099592415362735
"ENSMUSG00000000420",23.7247031609151,24.9740905286291,24.5277703221055,25.3133895963759,22.3873171494795,24.4217947220531,23.6953592708299,23.7522132064716,23.9951945842561
"ENSMUSG00000000439",7.18172815745683,7.80924822448071,7.45879152665422,6.89874861308181,7.27217137298528,6.79098860424579,8.02949712297648,7.33628623521841,7.09500509340179
"ENSMUSG00000000440",2.30178156684118,2.46285981566368,1.89369799517085,1.91728832826234,2.48456004438975,1.8011489130232,1.95428355450517,2.55101636695802,2.82922462286218
"ENSMUSG00000000441",13.1313784211689,12.4058033220014,11.9088677694926,12.5261623678675,13.7581971193922,11.0635772632929,11.6114147976427,11.6169283658231,12.7669755183694
"ENSMUSG00000000486",0.23013470045108,0.266320396136608,0.144094920948644,0.267039901171561,0.236402685811351,0.171261497442134,0.147395335307781,0.0933296265888223,0.166927608942042
"ENSMUSG00000000489",0.36095764863425,0.252582028792019,0.335443475556168,0.28780686255926,0.475375976204268,0.106180017289601,0.249975802685823,0.337855273056767,0.719593685915832
"ENSMUSG00000000530",1.20620477785474,1.46077928832815,1.51562887313804,1.66389419208234,1.72357682133553,1.45292569963488,1.52430764702769,2.05211219234674,2.19941290890235
"ENSMUSG00000000531",0.483906522149128,0.610802312975245,0.762053739301826,0.395034923458176,0.416206547160917,0.851626253519854,0.758791723429342,0.688092966115996,0.457177992992519
"ENSMUSG00000000532",6.17857116590255,6.11413454302504,5.1116964207481,5.28522833786453,7.08960816660209,6.06451954962043,5.61441522640842,6.82732575604125,8.53381706284947
"ENSMUSG00000000538",12.3961774648285,14.2821558144663,14.3157412340142,11.7775993038286,13.1693882699233,14.1581673938692,14.3781270734336,13.3266370708976,11.5545888824294
"ENSMUSG00000000552",1.5990940062971,1.18873104741131,1.10778788075698,1.65176579888562,1.01072378737066,1.04553383042303,1.14436625989931,0.974325502114199,1.21284670931749
"ENSMUSG00000000555",4.74018220289235,7.16924659331824,6.94752272197966,6.60054178087225,5.84559071122785,5.2611192496029,6.54010887303868,6.06925565995906,5.22225694106723
"ENSMUSG00000000560",4.60938710630623,4.66133590075989,4.85347845652284,4.55841175497342,4.21967411820073,5.41777003520896,5.74705102988686,4.79475428778626,4.04794754398605
"ENSMUSG00000000561",6.53837533464665,8.58297765363995,8.86942143770633,10.8696918650954,11.9732278179512,7.51025601845976,9.10192645993096,8.7881230615221,8.34367493656406
"ENSMUSG00000000562",0.223947737376586,0.309445952992527,0.307438256207969,0.293636494647839,0.255634631177835,0.339068177019959,0.28880292477764,0.326027393707662,0.259322154097291
"ENSMUSG00000000563",114.850046926398,118.014713011357,119.931012891218,106.522272761035,104.203319704349,122.087998444271,125.417180593979,118.575700580573,105.04236630151
"ENSMUSG00000000567",0.662345612672331,0.976062954061073,1.16187171389131,0.965550718745776,0.702566651709137,0.652035456714564,1.25237153625378,1.02897746593834,0.90512178834634
"ENSMUSG00000000568",3.61576247797343,4.52473481378799,4.98098888485999,3.44718089587892,5.05175867001054,4.26250644633915,4.78878942653537,4.20631097856497,5.29220984939654
"ENSMUSG00000000579",5.05978721342068,6.00141808231753,5.29251599165648,6.33366543610044,6.16699853588658,5.03246182368063,4.62648213465836,4.81088439735617,6.00132282495861
"ENSMUSG00000000581",13.6659399564655,12.929426600112,12.1118636337484,12.704937476819,12.0101544806634,12.3221283068801,12.1908196970771,11.7009302571997,11.5905323218373
"ENSMUSG00000000594",63.3217217628316,46.7365074838287,44.9594242019585,60.0684290194891,51.1187406054662,43.8464045366758,36.2576042685295,37.8820330655348,49.4156666052582
"ENSMUSG00000000600",12.0763435496258,11.9504781351364,13.0605433362327,13.5842946350972,14.0676213768634,12.8834928120885,12.6577596026662,13.9430249608167,12.5755859464528
"ENSMUSG00000000605",39.2210686701981,40.4703855294828,39.8385819756739,40.3223029692244,38.3169711424662,40.5102762895096,36.4701924278385,36.9125844977363,36.5467626398293
"ENSMUSG00000000628",0.620251276153987,0.719874243764005,0.659572478011981,1.03205182828938,1.41354014838861,0.728617471979749,0.803011020476571,1.13270023083141,0.848733528427236
"ENSMUSG00000000631",31.6617775730211,28.96992580507,29.7751540218124,37.7283024599348,49.3782677665482,25.748476829398,32.1560940837735,41.6243077029739,52.1716914854831
"ENSMUSG00000000673",106.296571204907,70.9659332381274,74.0361760438096,93.469098148095,96.5980663345401,75.2792658858938,67.2213320246439,72.0590307730494,88.1703824993856
"ENSMUSG00000000682",1.14078070881047,0.889495850703773,0.945187389296335,1.12165008045061,1.2948348015883,1.08821377415086,0.834992957739528,0.839902556335976,0.910385944693028
"ENSMUSG00000000686",15.0605547376341,16.2926760528049,18.2934967533472,11.8673069068133,10.9322961147542,19.6932993808833,19.1251791793886,15.3815340163146,9.53790220143808
"ENSMUSG00000000690",0.144078700708867,0.0885302718097495,0.124846506637962,0.174350179831831,0.190177738027385,0.111630517945625,0.265121371091528,0.295128843207939,0.194458843114736
"ENSMUSG00000000693",0.877537449003915,0.964208684723482,0.853444175582153,0.784659164405721,0.73283538252645,0.924153917120127,0.734931279591024,0.756780865350823,0.854049495748201
"ENSMUSG00000000708",51.6907290984297,45.8087669354217,43.0612810941945,47.074918336499,40.4306005803402,45.1838702653165,39.6449887548689,35.5558273509454,37.6077232535527
"ENSMUSG00000000711",52.497993572854,47.1699660275974,45.5336937291824,48.8085763135986,43.6831471684648,48.3469039970946,44.7665488824852,43.0036734255609,44.3984245897317
"ENSMUSG00000000732",0.36012717351181,0.350912985511077,0.649866443635037,0.750437529940026,0.557098053476562,0.311216139939233,0.575621541907825,1.14330602277472,0.427682376818127
"ENSMUSG00000000738",13.7294285074207,12.4602829529798,12.1889200484696,12.5677856816283,12.2390163321658,13.3953579056618,13.1521705880767,14.2176596154915,12.8650729752934
"ENSMUSG00000000739",4.5436923551921,2.98893790125688,3.02306286804394,3.43962662808183,4.58654669976991,3.59349407979751,3.27473065290288,3.83917709875392,3.77237622284978
"ENSMUSG00000000740",68.2286402904265,67.2833804198807,67.2627912093472,72.6824595525301,72.9205742579552,70.3698637035288,66.3502356916813,69.9252432972756,72.5518832987873
"ENSMUSG00000000743",23.7691392209778,26.2419378129149,20.897068384541,22.0200872317953,23.1828344686954,22.8387186382144,20.2473821635173,21.6272197132956,23.4152162341926
"ENSMUSG00000000751",11.0554121710488,8.38207341365148,8.6460589186856,8.68912558553873,10.0624665931165,7.97186547853517,8.31720481818509,7.99375539452339,8.96226692805012
"ENSMUSG00000000753",232.955526616862,219.43947952615,228.68193425938,197.335673482979,182.749273582316,237.244214906259,224.724221089361,203.164302435415,189.028923668832
"ENSMUSG00000000759",4.31203683246042,4.8853956245099,5.12571763214018,5.10727187636312,5.45597825040397,4.10899259985621,4.72705202798408,5.68677421634339,6.02561249627364
"ENSMUSG00000000776",1.65476638130428,1.97818470342836,2.07336203669407,3.14847605709108,3.24764397254826,2.12646597947908,2.50634134357866,2.32454996496019,2.24305581976804
"ENSMUSG00000000782",0.488328861026636,0.343301042723848,0.465069803436047,0.855754993099652,0.685837696773175,0.282892015387759,0.423899811000722,0.495117860105121,0.776972603935142
"ENSMUSG00000000787",130.574877145822,152.029539965869,147.056699305932,157.729583147685,164.757908880886,138.562832990762,121.894510381811,124.730961538746,115.680678421061
"ENSMUSG00000000791",1.27979807473795,1.43013215425658,1.30697585782701,1.60134619854905,1.55486481249204,1.71257727657267,1.52872557707392,1.1432215350625,1.4431362702903
"ENSMUSG00000000804",13.625519524547,10.7176400196771,11.6339537023479,11.591142032683,11.487092510827,10.7364460710001,12.5957326766532,10.1887727562423,9.95299146186911
"ENSMUSG00000000811",3.34246013540874,2.31295987101973,1.59722143462938,2.90218315746921,2.53492798122599,1.89594549190664,1.77772395104249,1.4079006001598,1.99307561843062
"ENSMUSG00000000823",8.26072632198424,7.71912729931683,7.82445055435413,6.26617518094388,7.21636240734648,7.95157154679699,7.85101310722578,5.97053206622937,7.57937059470205
"ENSMUSG00000000826",34.1771163278748,37.8455762408738,37.2992026484897,40.8087656354057,44.9144300739624,35.4341955219713,34.6050713855199,34.3564374920187,33.5007868200204
"ENSMUSG00000000827",9.32343907233616,9.01075070112473,9.32753199781892,9.55858685705667,10.5965715074011,9.15517671170872,8.63304244227252,10.1153002827348,9.07398943675004
"ENSMUSG00000000838",9.6805507626357,8.766838261344,9.62528424603082,8.83907940855005,8.78380188861749,9.33870637057641,9.57565662965725,8.07509234381133,8.20162377839075
"ENSMUSG00000000876",46.5310292810975,54.8657665560568,48.8350636107149,29.8756249184014,23.8595626057042,54.9613766490113,42.0694672594268,28.7208254318485,22.8055899356284
"ENSMUSG00000000881",8.24112760973411,7.17615545828143,7.61676403093262,5.60977747412029,6.62853215715269,7.59706928035075,6.44502388305628,5.48931080160786,6.55756779014196
"ENSMUSG00000000884",0.361647995792407,0.393944606704947,0.572981889354448,0.431677472184129,0.306621447401324,0.352139769100012,0.420313053540557,0.334361046625972,0.531997579535072
"ENSMUSG00000000902",6.94779255509833,8.41439012545446,8.6383658881162,8.47176395659317,8.67185907384311,7.91314008779019,8.59207739385237,8.83309617237121,8.54769063581111
"ENSMUSG00000000915",6.7312809495634,8.72543866160417,7.95431770737994,8.79400800133981,12.1501123621666,9.79144214682716,7.64952409676062,8.99465593636445,10.0544606385676
"ENSMUSG00000000916",2.21023161287433,2.72676926962663,2.37764073076706,2.66408415282687,2.96946648081991,2.05558418271795,2.26564335318694,2.92587032934653,2.76938435593179
"ENSMUSG00000000934",4.28389985973276,4.17352041171171,4.01016490678265,4.38513561576988,4.38898448599776,4.64018839163178,5.01543926696496,4.39631282713562,4.60630279878641
"ENSMUSG00000000948",0.641573554010096,0.812157846371153,0.806786993828843,0.676871241456906,0.720344884402763,0.533330744687395,0.759234670564513,0.741576818945927,0.854098106465953
"ENSMUSG00000000957",7.6020997466763,10.9489730055081,9.50078137477896,9.50698496901649,9.31768007076945,8.90400788745943,8.47563483020665,9.8193553220988,9.74091771727741
"ENSMUSG00000000958",0.883085416174522,0.810525678848935,0.828874039605053,0.803767133394427,1.35874345938276,0.869001915112844,0.603808381345465,0.907702141541229,0.99803756803883
"ENSMUSG00000000959",10.5010788625988,11.7394799116539,10.5752887455,9.68654779768226,8.93897468592906,11.1913792004186,13.2556136681209,10.6179743032689,10.0212307012608
"ENSMUSG00000000976",6.25049890796205,6.59378488830418,7.32136859290438,8.50060315219426,9.37354686288088,6.6840919564491,8.17677784124056,10.8226583534506,9.22055528092641
"ENSMUSG00000000982",0.0149690254684136,0.0368788398213597,0.244035776725746,0.357399441281364,0.153907870569748,0.00847551788433808,0.474728691173251,0.646195820609239,0.0825386912872799
"ENSMUSG00000001016",8.88692075929633,9.56280880371503,9.05729770550678,9.62710089918038,10.0846690042219,8.67456878495611,8.93043289020676,9.11204311415654,9.40374672376571
"ENSMUSG00000001017",20.4396886271257,19.0059145820583,18.5390198744607,20.5364913584743,20.3968774116459,18.5249514573468,18.5995953416379,20.1698271822614,22.2774776509297
"ENSMUSG00000001018",5.18875773214042,5.60916647474561,4.86108870323294,4.02356103882882,4.99920279308315,5.64435474198988,5.78815716076303,4.62381106056275,6.22842583430456
"ENSMUSG00000001021",0.257555164671669,0.388826050154877,0.306543578349612,0.218128046776933,0.233662916134561,0.333920030670076,0.172233207863354,0.302058266382027,0.244053111472853
"ENSMUSG00000001025",0.434026887672506,0.285827830293178,0.359546288970714,0.344298074471793,0.38734379513646,0.268960822035715,0.304245184187332,0.196985248156318,0.351716699252539
"ENSMUSG00000001029",0.892531664377681,0.942354513622102,0.728614931494286,0.946492929198689,1.43931345796213,0.892666979387123,0.671148484091854,1.04648216975511,1.05494706249518
"ENSMUSG00000001034",0.480621075671545,0.640772433901585,0.472481870602748,0.553479930260836,0.595075533706995,0.49785244137096,0.566017588396793,0.673502490051957,0.680545672827942
"ENSMUSG00000001036",3.01266789706939,2.68181232839401,2.69186275547175,2.78172693911179,3.68918545757437,2.90453006015038,2.9829049024601,2.9114365375962,3.64201421071322
"ENSMUSG00000001052",4.62550356947683,5.05408843388783,5.00216131189197,4.80139629565021,4.89571184322071,4.72951894542415,5.79903841780339,5.81631605033324,4.46098573466554
"ENSMUSG00000001053",1.08032919783759,1.70162734025978,2.45543998928689,2.04405293358081,1.3641284760532,1.37708101412351,2.04130396162174,2.1634543248289,1.31243912468022
"ENSMUSG00000001054",3.77235789448727,4.1219857525143,3.99868677923908,4.81238121707122,5.2526966537004,3.68650093273561,4.4133491464169,4.18641607634821,4.83827981977473
"ENSMUSG00000001056",4.74468205437305,5.17724459816801,5.04039443966073,5.51784588680392,5.52170892392541,4.8472846573215,5.21191915425044,5.227086017874,5.55352486175805
"ENSMUSG00000001062",3.82668602919032,4.11180135304446,4.2483970550651,2.8917639361131,3.34901433703536,4.08547509533291,4.15972768584502,2.69605321831762,4.1152171926489
"ENSMUSG00000001065",6.82070257007808,7.94845164463659,6.67394786504425,4.69170676690232,5.59004633388948,9.02467281090754,6.73782706221631,5.04491507342101,7.88240541321617
"ENSMUSG00000001082",0.720918532832859,0.617936605539896,0.586779452655695,0.701026960834914,0.561503220880894,0.687513760031,0.449447871482507,0.547438655216761,0.588503195344917
"ENSMUSG00000001089",13.0478736884013,13.553883465624,14.8784458491485,16.6787247761246,13.7014064901467,12.1184609849963,14.5215336956503,17.0869751799417,14.1282657661151
"ENSMUSG00000001098",2.94034132788713,3.37777867056019,3.35765171850351,3.57628530828023,3.20933243097106,3.14904102651156,2.75504302654324,2.83952915561929,2.91638567981165
"ENSMUSG00000001100",29.6378580418327,34.6114506518549,31.8840488262005,31.7255351006399,29.5901795414867,35.4373208037896,35.9339977576466,33.1892659256237,31.2741132738805
"ENSMUSG00000001103",0.17158794163947,0.114190487338829,0.25447283451784,0.364595906839927,0.316641382461325,0.0662279112956212,0.147662576098823,0.505457021997786,0.251485693461822
"ENSMUSG00000001105",11.6890106381302,11.3110295588876,11.4888240898648,12.0154113536443,13.7681151985938,11.0988873076116,10.516990528712,9.05900803371568,10.2502737495186
"ENSMUSG00000001119",2.35324996234289,2.22808899434533,2.9386599074653,2.46612848981402,1.91512811078893,2.57678751026679,2.02654343485885,2.50446499766432,2.29877381274012
"ENSMUSG00000001120",0.2135935014478,0.221193968482708,0.124267317282486,0.130234470486209,0.20579713422989,0.196258250459153,0.227271677716966,0.200636158900825,0.194862721761236
"ENSMUSG00000001123",112.108983483553,106.4233945228,104.465441141482,104.415252751542,101.736790724677,106.169937948403,107.969995997386,94.5850614732767,102.433179673791
"ENSMUSG00000001127",18.1536859755488,22.0793282998987,20.4649155148689,16.4953397224516,18.8786657712646,20.811652713104,23.1833153678641,22.5509501323079,19.5253267950861
"ENSMUSG00000001128",6.5251567549377,7.57329667511574,7.02523919664019,6.4834062314026,5.64194538522804,8.80251945348401,6.47726669349412,6.7715972151248,6.5256879874988
"ENSMUSG00000001134",3.06585816792895,3.77220107355588,3.32361369495962,2.85784542847421,2.75541209135806,3.09208524829079,3.32755020833902,3.52414106221849,2.79736807946873
"ENSMUSG00000001138",7.53913136779175,5.94854455418261,5.9767677941027,5.25883830016972,3.88703706314488,6.24893779863772,6.30977974576847,5.53969828434664,4.85987023014067
"ENSMUSG00000001143",5.15879254841111,5.25467639209451,5.8280303017575,5.23555385347643,5.08499416207249,5.67838796050188,5.47105277950405,6.49957265032387,5.33232046601415
"ENSMUSG00000001150",9.48606473646998,8.62111614588522,10.2147304697115,11.524585613815,11.964008139221,8.48569595834111,10.1822217898178,10.0331900184302,12.6796062846067
"ENSMUSG00000001151",5.8213680372013,5.3824323867386,5.61160699967935,6.05197516045646,5.98618515732144,5.79200381161585,6.02153975785232,5.92418018366075,6.98712153616095
"ENSMUSG00000001155",136.149872174498,123.944674580706,118.571007453917,118.105936741512,108.092062308197,127.655582848237,130.565658018083,123.34168372305,118.229621730417
"ENSMUSG00000001156",2.68894696494104,3.17717922075496,3.12683431572354,2.71562797323334,3.04574175101966,3.49762440547582,3.04622067329377,2.27079948207961,1.76210938999773
"ENSMUSG00000001157",4.13304655129978,3.59151883714656,4.63245892853185,3.90826839361184,4.09352771917411,4.1888591139955,3.91817106252136,4.64147244869322,4.64953442211441
"ENSMUSG00000001158",2.31456727446789,2.61503109256138,2.93723782790175,2.49850966582006,3.01606800991011,2.335191113406,2.53935960998476,2.8174088529543,2.69133694047376
"ENSMUSG00000001166",0.337896907930074,0.269238718966048,0.183712839349985,0.238713542103968,0.482553340652226,0.179737015326472,0.2062878034126,0.132620859694358,0.395021276388199
"ENSMUSG00000001173",3.70922347892852,4.95367738985717,4.16925297317946,3.2618973161126,3.7451287064384,4.62098825457857,4.21467879999334,4.10731264114656,5.20114749632806
"ENSMUSG00000001175",76.1156935415948,77.4179277185935,74.1073562054267,82.9259742573119,83.0999835331887,75.7241882143471,78.1313016297074,76.646996637622,71.3732967262329
"ENSMUSG00000001211",95.6912783870858,121.442860582272,119.563131624844,81.6357151866836,70.5818355337591,124.337873147913,125.005513566096,109.910995699436,77.0240431401038
"ENSMUSG00000001227",1.76131321233659,1.74624976087595,1.96550458775174,2.15437246365823,1.62735499918681,1.8442379581403,2.57391605309507,3.17622137095777,1.90842671298838
"ENSMUSG00000001229",11.9515860789923,10.0199805323097,11.2769850223259,14.311091892063,13.5130079884516,9.89157524447933,9.72746691021064,11.7514439129516,14.1165280093606
"ENSMUSG00000001240",1.81055287946576,1.90596525564581,2.29633457484498,2.07601965597901,1.66936106551534,1.86422436076065,1.99121153578029,2.41705842084501,2.11426164441581
"ENSMUSG00000001247",20.2184937880286,19.642342635767,18.3133188293518,21.9682886521233,20.7808188332468,18.5072252579453,20.6550750045053,19.6477952641322,21.0861558070617
"ENSMUSG00000001248",2.75557514632515,3.13008962464861,2.94254228701808,3.46755399740949,3.03499832129665,2.91417418259143,3.36003717697111,3.34958443207866,2.82338742100398
"ENSMUSG00000001249",103.084385832241,98.2108536791316,95.2543839868266,89.0363569912157,89.5985159383514,95.6947066043091,98.6023334926606,96.978864952801,91.4979566959416
"ENSMUSG00000001270",1.3405682385387,1.3072841537777,0.875511194977484,1.09493766422319,0.853245582682187,1.2009262629912,0.642515513710966,0.617446296483591,0.705028778635841
"ENSMUSG00000001280",32.6005637210778,31.1707650091402,32.312724052394,34.6306127973591,36.591671477658,30.1263643168747,34.3563730853708,35.3200556113979,40.3781756564132
"ENSMUSG00000001281",0.448560632005978,0.437931382275807,0.38751421938794,0.445222878292456,0.568695891842017,0.346264642619674,0.395149039768053,0.403505831887945,0.536723567145806
"ENSMUSG00000001285",5.13952835767451,4.82813678628665,4.33459213519125,4.37074781453555,4.49939005760666,4.4812833299295,4.04363355008693,4.3212662726562,4.79692269044206
